0 , scm , 1.0 , 0.0 , enl-wh , 1.0 , 0.0 , enl-nw , 1.0 , 0.0 , lev , 1.0 , 0.0 , scm::scm , 0.0 , 0.0 , scm::enl-wh , 0.0 , 0.0 , scm::enl-nw , 0.0 , 0.0 , scm::lev , 0.0 , 0.0 , enl-wh::scm , 0.0 , 0.0 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , 0.0 , 0.0 , enl-wh::lev , 0.0 , 0.0 , enl-nw::scm , 0.0 , 0.0 , enl-nw::enl-wh , 0.0 , 0.0 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.0 , 0.0 , lev::scm , 0.0 , 0.0 , lev::enl-wh , 0.0 , 0.0 , lev::enl-nw , 0.0 , 0.0 , lev::lev , 0.0 , 0.0
750 , scm , 0.634666666667 , 0.0128189674282 , enl-wh , 0.688 , 0.018066543665 , enl-nw , 0.724 , 0.0129888841365 , lev , 0.528 , 0.00543241300999 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0533333333333 , 0.0210537231686 , scm::enl-nw , -0.0893333333333 , 0.018122218816 , scm::lev , 0.106666666667 , 0.0136842705052 , enl-wh::scm , 0.0533333333333 , 0.0210537231686 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.036 , 0.0125361698918 , enl-wh::lev , 0.16 , 0.018903262505 , enl-nw::scm , 0.0893333333333 , 0.018122218816 , enl-nw::enl-wh , 0.036 , 0.0125361698918 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.196 , 0.0120664825032 , lev::scm , -0.106666666667 , 0.0136842705052 , lev::enl-wh , -0.16 , 0.018903262505 , lev::enl-nw , -0.196 , 0.0120664825032 , lev::lev , 0.0 , 0.0
760 , scm , 0.63 , 0.0152897932549 , enl-wh , 0.681333333333 , 0.020129948207 , enl-nw , 0.737333333333 , 0.012488809806 , lev , 0.557333333333 , 0.00968236273583 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0513333333333 , 0.023072189448 , scm::enl-nw , -0.107333333333 , 0.0170350401406 , scm::lev , 0.0726666666667 , 0.0207732021106 , enl-wh::scm , 0.0513333333333 , 0.023072189448 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.056 , 0.0115393048125 , enl-wh::lev , 0.124 , 0.0249408188407 , enl-nw::scm , 0.107333333333 , 0.0170350401406 , enl-nw::enl-wh , 0.056 , 0.0115393048125 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.18 , 0.0199555060628 , lev::scm , -0.0726666666667 , 0.0207732021106 , lev::enl-wh , -0.124 , 0.0249408188407 , lev::enl-nw , -0.18 , 0.0199555060628 , lev::lev , 0.0 , 0.0
770 , scm , 0.648666666667 , 0.0133621909936 , enl-wh , 0.686666666667 , 0.0136842705052 , enl-nw , 0.710666666667 , 0.0148014013351 , lev , 0.548666666667 , 0.00659067804077 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.038 , 0.0175169758932 , scm::enl-nw , -0.062 , 0.0157254217396 , scm::lev , 0.1 , 0.015173075569 , enl-wh::scm , 0.038 , 0.0175169758932 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.024 , 0.0138820427571 , enl-wh::lev , 0.138 , 0.0143666279969 , enl-nw::scm , 0.062 , 0.0157254217396 , enl-nw::enl-wh , 0.024 , 0.0138820427571 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.162 , 0.0159499216299 , lev::scm , -0.1 , 0.015173075569 , lev::enl-wh , -0.138 , 0.0143666279969 , lev::enl-nw , -0.162 , 0.0159499216299 , lev::lev , 0.0 , 0.0
780 , scm , 0.614 , 0.0146606048079 , enl-wh , 0.679333333333 , 0.0116033200868 , enl-nw , 0.71 , 0.011313708499 , lev , 0.531333333333 , 0.00659067804077 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0653333333333 , 0.0157442523316 , scm::enl-nw , -0.096 , 0.0180320701961 , scm::lev , 0.0826666666667 , 0.0159015489579 , enl-wh::scm , 0.0653333333333 , 0.0157442523316 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0306666666667 , 0.0130798119819 , enl-wh::lev , 0.148 , 0.0140538646326 , enl-nw::scm , 0.096 , 0.0180320701961 , enl-nw::enl-wh , 0.0306666666667 , 0.0130798119819 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.178666666667 , 0.0143253207578 , lev::scm , -0.0826666666667 , 0.0159015489579 , lev::enl-wh , -0.148 , 0.0140538646326 , lev::enl-nw , -0.178666666667 , 0.0143253207578 , lev::lev , 0.0 , 0.0
790 , scm , 0.606666666667 , 0.0172734006603 , enl-wh , 0.669333333333 , 0.0105605835978 , enl-nw , 0.705333333333 , 0.0150515164734 , lev , 0.550666666667 , 0.00676373773502 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0626666666667 , 0.0204714797091 , scm::enl-nw , -0.0986666666667 , 0.0251549273577 , scm::lev , 0.056 , 0.0167544355653 , enl-wh::scm , 0.0626666666667 , 0.0204714797091 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.036 , 0.0142610580876 , enl-wh::lev , 0.118666666667 , 0.0121789131669 , enl-nw::scm , 0.0986666666667 , 0.0251549273577 , enl-nw::enl-wh , 0.036 , 0.0142610580876 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.154666666667 , 0.0141693461518 , lev::scm , -0.056 , 0.0167544355653 , lev::enl-wh , -0.118666666667 , 0.0121789131669 , lev::enl-nw , -0.154666666667 , 0.0141693461518 , lev::lev , 0.0 , 0.0
800 , scm , 0.621333333333 , 0.0109490402082 , enl-wh , 0.658 , 0.0120074051226 , enl-nw , 0.696 , 0.0121764800606 , lev , 0.538666666667 , 0.00741569906297 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0366666666667 , 0.0119876479638 , scm::enl-nw , -0.0746666666667 , 0.0113477033082 , scm::lev , 0.0826666666667 , 0.0147713436285 , enl-wh::scm , 0.0366666666667 , 0.0119876479638 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.038 , 0.00849575057177 , enl-wh::lev , 0.119333333333 , 0.01252434666 , enl-nw::scm , 0.0746666666667 , 0.0113477033082 , enl-nw::enl-wh , 0.038 , 0.00849575057177 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.157333333333 , 0.0134814000812 , lev::scm , -0.0826666666667 , 0.0147713436285 , lev::enl-wh , -0.119333333333 , 0.01252434666 , lev::enl-nw , -0.157333333333 , 0.0134814000812 , lev::lev , 0.0 , 0.0
810 , scm , 0.600666666667 , 0.00926002959758 , enl-wh , 0.670666666667 , 0.0171649945248 , enl-nw , 0.685333333333 , 0.0173042491035 , lev , 0.535333333333 , 0.00815770483336 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.07 , 0.018903262505 , scm::enl-nw , -0.0846666666667 , 0.0186396630076 , scm::lev , 0.0653333333333 , 0.0103651838882 , enl-wh::scm , 0.07 , 0.018903262505 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0146666666667 , 0.0184720008341 , enl-wh::lev , 0.135333333333 , 0.0189705424667 , enl-nw::scm , 0.0846666666667 , 0.0186396630076 , enl-nw::enl-wh , 0.0146666666667 , 0.0184720008341 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.15 , 0.0195732243412 , lev::scm , -0.0653333333333 , 0.0103651838882 , lev::enl-wh , -0.135333333333 , 0.0189705424667 , lev::enl-nw , -0.15 , 0.0195732243412 , lev::lev , 0.0 , 0.0
820 , scm , 0.641333333333 , 0.0147833740448 , enl-wh , 0.695333333333 , 0.0148134073405 , enl-nw , 0.724 , 0.0132932731527 , lev , 0.526666666667 , 0.00630108750167 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.054 , 0.0174304969012 , scm::enl-nw , -0.0826666666667 , 0.0159015489579 , scm::lev , 0.114666666667 , 0.0132284765787 , enl-wh::scm , 0.054 , 0.0174304969012 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0286666666667 , 0.0082120056647 , enl-wh::lev , 0.168666666667 , 0.016940855722 , enl-nw::scm , 0.0826666666667 , 0.0159015489579 , enl-nw::enl-wh , 0.0286666666667 , 0.0082120056647 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.197333333333 , 0.0157893541256 , lev::scm , -0.114666666667 , 0.0132284765787 , lev::enl-wh , -0.168666666667 , 0.016940855722 , lev::enl-nw , -0.197333333333 , 0.0157893541256 , lev::lev , 0.0 , 0.0
830 , scm , 0.628666666667 , 0.00997181212403 , enl-wh , 0.664 , 0.0131588584442 , enl-nw , 0.705333333333 , 0.0103651838882 , lev , 0.541333333333 , 0.00951567906921 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0353333333333 , 0.0132284765787 , scm::enl-nw , -0.0766666666667 , 0.0095993826962 , scm::lev , 0.0873333333333 , 0.0142506660013 , enl-wh::scm , 0.0353333333333 , 0.0132284765787 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0413333333333 , 0.0115418722404 , enl-wh::lev , 0.122666666667 , 0.0172682538953 , enl-nw::scm , 0.0766666666667 , 0.0095993826962 , enl-nw::enl-wh , 0.0413333333333 , 0.0115418722404 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.164 , 0.0137533834221 , lev::scm , -0.0873333333333 , 0.0142506660013 , lev::enl-wh , -0.122666666667 , 0.0172682538953 , lev::enl-nw , -0.164 , 0.0137533834221 , lev::lev , 0.0 , 0.0
840 , scm , 0.635333333333 , 0.0175085164462 , enl-wh , 0.678 , 0.0138948431681 , enl-nw , 0.692 , 0.0117832272508 , lev , 0.557333333333 , 0.00871609834561 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0426666666667 , 0.0197420401212 , scm::enl-nw , -0.0566666666667 , 0.0156536589025 , scm::lev , 0.078 , 0.0218723569832 , enl-wh::scm , 0.0426666666667 , 0.0197420401212 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.014 , 0.0116923526765 , enl-wh::lev , 0.120666666667 , 0.0153902325928 , enl-nw::scm , 0.0566666666667 , 0.0156536589025 , enl-nw::enl-wh , 0.014 , 0.0116923526765 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.134666666667 , 0.0138841769785 , lev::scm , -0.078 , 0.0218723569832 , lev::enl-wh , -0.120666666667 , 0.0153902325928 , lev::enl-nw , -0.134666666667 , 0.0138841769785 , lev::lev , 0.0 , 0.0
850 , scm , 0.592 , 0.010881176407 , enl-wh , 0.649333333333 , 0.0171131311939 , enl-nw , 0.672 , 0.00962404396406 , lev , 0.543333333333 , 0.00941236381535 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0573333333333 , 0.0211548085769 , scm::enl-nw , -0.08 , 0.0142048505018 , scm::lev , 0.0486666666667 , 0.012991165089 , enl-wh::scm , 0.0573333333333 , 0.0211548085769 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0226666666667 , 0.0169303584438 , enl-wh::lev , 0.106 , 0.0170958084531 , enl-nw::scm , 0.08 , 0.0142048505018 , enl-nw::enl-wh , 0.0226666666667 , 0.0169303584438 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.128666666667 , 0.0078239896993 , lev::scm , -0.0486666666667 , 0.012991165089 , lev::enl-wh , -0.106 , 0.0170958084531 , lev::enl-nw , -0.128666666667 , 0.0078239896993 , lev::lev , 0.0 , 0.0
860 , scm , 0.640666666667 , 0.0141881536397 , enl-wh , 0.671333333333 , 0.0174831135459 , enl-nw , 0.714666666667 , 0.0155167770613 , lev , 0.542 , 0.00567254596965 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0306666666667 , 0.0171649945248 , scm::enl-nw , -0.074 , 0.015196490823 , scm::lev , 0.0986666666667 , 0.0159962958675 , enl-wh::scm , 0.0306666666667 , 0.0171649945248 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0433333333333 , 0.0114955708057 , enl-wh::lev , 0.129333333333 , 0.0193095639324 , enl-nw::scm , 0.074 , 0.015196490823 , enl-nw::enl-wh , 0.0433333333333 , 0.0114955708057 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.172666666667 , 0.0155053156954 , lev::scm , -0.0986666666667 , 0.0159962958675 , lev::enl-wh , -0.129333333333 , 0.0193095639324 , lev::enl-nw , -0.172666666667 , 0.0155053156954 , lev::lev , 0.0 , 0.0
870 , scm , 0.604 , 0.0109868608397 , enl-wh , 0.646 , 0.0123576337181 , enl-nw , 0.686666666667 , 0.0175034388156 , lev , 0.544 , 0.00729078566106 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.042 , 0.0161437982588 , scm::enl-nw , -0.0826666666667 , 0.0176752599646 , scm::lev , 0.06 , 0.0146969384567 , enl-wh::scm , 0.042 , 0.0161437982588 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0406666666667 , 0.0117555345515 , enl-wh::lev , 0.102 , 0.0149428541079 , enl-nw::scm , 0.0826666666667 , 0.0176752599646 , enl-nw::enl-wh , 0.0406666666667 , 0.0117555345515 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.142666666667 , 0.0184623741501 , lev::scm , -0.06 , 0.0146969384567 , lev::enl-wh , -0.102 , 0.0149428541079 , lev::enl-nw , -0.142666666667 , 0.0184623741501 , lev::lev , 0.0 , 0.0
880 , scm , 0.625333333333 , 0.0148732919966 , enl-wh , 0.675333333333 , 0.0103651838882 , enl-nw , 0.7 , 0.0150849446653 , lev , 0.531333333333 , 0.00770954194729 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.05 , 0.0168126936172 , scm::enl-nw , -0.0746666666667 , 0.0236430241846 , scm::lev , 0.094 , 0.0192480879281 , enl-wh::scm , 0.05 , 0.0168126936172 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0246666666667 , 0.0142006781267 , enl-wh::lev , 0.144 , 0.0116160808078 , enl-nw::scm , 0.0746666666667 , 0.0236430241846 , enl-nw::enl-wh , 0.0246666666667 , 0.0142006781267 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.168666666667 , 0.01352747547 , lev::scm , -0.094 , 0.0192480879281 , lev::enl-wh , -0.144 , 0.0116160808078 , lev::enl-nw , -0.168666666667 , 0.01352747547 , lev::lev , 0.0 , 0.0
890 , scm , 0.636 , 0.0149606892295 , enl-wh , 0.644 , 0.00868203765125 , enl-nw , 0.672666666667 , 0.00813588302476 , lev , 0.548 , 0.00667998669327 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.008 , 0.0159220322544 , scm::enl-nw , -0.0366666666667 , 0.0151045737493 , scm::lev , 0.088 , 0.0151789327688 , enl-wh::scm , 0.008 , 0.0159220322544 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0286666666667 , 0.00759336942729 , enl-wh::lev , 0.096 , 0.011805836598 , enl-nw::scm , 0.0366666666667 , 0.0151045737493 , enl-nw::enl-wh , 0.0286666666667 , 0.00759336942729 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.124666666667 , 0.0085305551033 , lev::scm , -0.088 , 0.0151789327688 , lev::enl-wh , -0.096 , 0.011805836598 , lev::enl-nw , -0.124666666667 , 0.0085305551033 , lev::lev , 0.0 , 0.0
900 , scm , 0.586 , 0.0146302578393 , enl-wh , 0.667333333333 , 0.0162881461101 , enl-nw , 0.685333333333 , 0.012068937785 , lev , 0.534666666667 , 0.006244404903 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0813333333333 , 0.0211001140948 , scm::enl-nw , -0.0993333333333 , 0.018796374749 , scm::lev , 0.0513333333333 , 0.0164348320254 , enl-wh::scm , 0.0813333333333 , 0.0211001140948 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.018 , 0.0110433489285 , enl-wh::lev , 0.132666666667 , 0.0185584162798 , enl-nw::scm , 0.0993333333333 , 0.018796374749 , enl-nw::enl-wh , 0.018 , 0.0110433489285 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.150666666667 , 0.0154478813122 , lev::scm , -0.0513333333333 , 0.0164348320254 , lev::enl-wh , -0.132666666667 , 0.0185584162798 , lev::enl-nw , -0.150666666667 , 0.0154478813122 , lev::lev , 0.0 , 0.0
910 , scm , 0.618666666667 , 0.00983719321607 , enl-wh , 0.633333333333 , 0.0123887643242 , enl-nw , 0.662666666667 , 0.0123095867488 , lev , 0.558 , 0.0104221985311 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0146666666667 , 0.0150810157827 , scm::enl-nw , -0.044 , 0.0153130300362 , scm::lev , 0.0606666666667 , 0.0158735745933 , enl-wh::scm , 0.0146666666667 , 0.0150810157827 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0293333333333 , 0.00780123447021 , enl-wh::lev , 0.0753333333333 , 0.0183270696371 , enl-nw::scm , 0.044 , 0.0153130300362 , enl-nw::enl-wh , 0.0293333333333 , 0.00780123447021 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.104666666667 , 0.0168883040834 , lev::scm , -0.0606666666667 , 0.0158735745933 , lev::enl-wh , -0.0753333333333 , 0.0183270696371 , lev::enl-nw , -0.104666666667 , 0.0168883040834 , lev::lev , 0.0 , 0.0
920 , scm , 0.598666666667 , 0.0147833740448 , enl-wh , 0.636 , 0.0101456066025 , enl-nw , 0.648666666667 , 0.011770647737 , lev , 0.546666666667 , 0.00917322997358 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0373333333333 , 0.0131475951892 , scm::enl-nw , -0.05 , 0.0113920049938 , scm::lev , 0.052 , 0.0152956057597 , enl-wh::scm , 0.0373333333333 , 0.0131475951892 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0126666666667 , 0.00656364848857 , enl-wh::lev , 0.0893333333333 , 0.0132821238819 , enl-nw::scm , 0.05 , 0.0113920049938 , enl-nw::enl-wh , 0.0126666666667 , 0.00656364848857 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.102 , 0.0149130815058 , lev::scm , -0.052 , 0.0152956057597 , lev::enl-wh , -0.0893333333333 , 0.0132821238819 , lev::enl-nw , -0.102 , 0.0149130815058 , lev::lev , 0.0 , 0.0
930 , scm , 0.613333333333 , 0.0106944083693 , enl-wh , 0.653333333333 , 0.0116872833709 , enl-nw , 0.66 , 0.0113920049938 , lev , 0.536666666667 , 0.00570899225718 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.04 , 0.0148473716342 , scm::enl-nw , -0.0466666666667 , 0.0134550004473 , scm::lev , 0.0766666666667 , 0.0127424632772 , enl-wh::scm , 0.04 , 0.0148473716342 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.00666666666667 , 0.016211564231 , enl-wh::lev , 0.116666666667 , 0.0126373930739 , enl-nw::scm , 0.0466666666667 , 0.0134550004473 , enl-nw::enl-wh , 0.00666666666667 , 0.016211564231 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.123333333333 , 0.0143191143943 , lev::scm , -0.0766666666667 , 0.0127424632772 , lev::enl-wh , -0.116666666667 , 0.0126373930739 , lev::enl-nw , -0.123333333333 , 0.0143191143943 , lev::lev , 0.0 , 0.0
940 , scm , 0.644 , 0.0131588584442 , enl-wh , 0.666 , 0.0112664694263 , enl-nw , 0.68 , 0.0112348663642 , lev , 0.547333333333 , 0.00906601304834 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.022 , 0.016116244393 , scm::enl-nw , -0.036 , 0.0133599733865 , scm::lev , 0.0966666666667 , 0.0185152589724 , enl-wh::scm , 0.022 , 0.016116244393 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.014 , 0.00927601446983 , enl-wh::lev , 0.118666666667 , 0.0159127249337 , enl-nw::scm , 0.036 , 0.0133599733865 , enl-nw::enl-wh , 0.014 , 0.00927601446983 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.132666666667 , 0.0165587618074 , lev::scm , -0.0966666666667 , 0.0185152589724 , lev::enl-wh , -0.118666666667 , 0.0159127249337 , lev::enl-nw , -0.132666666667 , 0.0165587618074 , lev::lev , 0.0 , 0.0
950 , scm , 0.589333333333 , 0.0174219954634 , enl-wh , 0.630666666667 , 0.0152742824284 , enl-nw , 0.671333333333 , 0.0134945805309 , lev , 0.544666666667 , 0.0081030401245 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0413333333333 , 0.0230336308069 , scm::enl-nw , -0.082 , 0.0242981480776 , scm::lev , 0.0446666666667 , 0.0195247231687 , enl-wh::scm , 0.0413333333333 , 0.0230336308069 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0406666666667 , 0.0153033523318 , enl-wh::lev , 0.086 , 0.0182037847103 , enl-nw::scm , 0.082 , 0.0242981480776 , enl-nw::enl-wh , 0.0406666666667 , 0.0153033523318 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.126666666667 , 0.0153381634904 , lev::scm , -0.0446666666667 , 0.0195247231687 , lev::enl-wh , -0.086 , 0.0182037847103 , lev::enl-nw , -0.126666666667 , 0.0153381634904 , lev::lev , 0.0 , 0.0
960 , scm , 0.602666666667 , 0.0142194441731 , enl-wh , 0.642 , 0.00719258877827 , enl-nw , 0.672666666667 , 0.00780123447021 , lev , 0.534666666667 , 0.00351082980589 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0393333333333 , 0.014467332294 , scm::enl-nw , -0.07 , 0.0161107279648 , scm::lev , 0.068 , 0.0146120194057 , enl-wh::scm , 0.0393333333333 , 0.014467332294 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0306666666667 , 0.00774405387187 , enl-wh::lev , 0.107333333333 , 0.00845730015584 , enl-nw::scm , 0.07 , 0.0161107279648 , enl-nw::enl-wh , 0.0306666666667 , 0.00774405387187 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.138 , 0.00823002632641 , lev::scm , -0.068 , 0.0146120194057 , lev::enl-wh , -0.107333333333 , 0.00845730015584 , lev::enl-nw , -0.138 , 0.00823002632641 , lev::lev , 0.0 , 0.0
970 , scm , 0.592666666667 , 0.0104760750354 , enl-wh , 0.624666666667 , 0.0190173410144 , enl-nw , 0.661333333333 , 0.0115803153542 , lev , 0.54 , 0.00549747416749 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.032 , 0.0174406931565 , scm::enl-nw , -0.0686666666667 , 0.0149923437251 , scm::lev , 0.0526666666667 , 0.0131137473809 , enl-wh::scm , 0.032 , 0.0174406931565 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0366666666667 , 0.0133887736279 , enl-wh::lev , 0.0846666666667 , 0.0215791394467 , enl-nw::scm , 0.0686666666667 , 0.0149923437251 , enl-nw::enl-wh , 0.0366666666667 , 0.0133887736279 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.121333333333 , 0.0130594084149 , lev::scm , -0.0526666666667 , 0.0131137473809 , lev::enl-wh , -0.0846666666667 , 0.0215791394467 , lev::enl-nw , -0.121333333333 , 0.0130594084149 , lev::lev , 0.0 , 0.0
980 , scm , 0.659333333333 , 0.0153033523318 , enl-wh , 0.652 , 0.0146727260211 , enl-nw , 0.687333333333 , 0.0139671572441 , lev , 0.541333333333 , 0.00672419622073 , scm::scm , 0.0 , 0.0 , scm::enl-wh , 0.00733333333333 , 0.0237480603496 , scm::enl-nw , -0.028 , 0.0153246352141 , scm::lev , 0.118 , 0.0191647825161 , enl-wh::scm , -0.00733333333333 , 0.0237480603496 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0353333333333 , 0.0178105253941 , enl-wh::lev , 0.110666666667 , 0.0159294741956 , enl-nw::scm , 0.028 , 0.0153246352141 , enl-nw::enl-wh , 0.0353333333333 , 0.0178105253941 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.146 , 0.014901155809 , lev::scm , -0.118 , 0.0191647825161 , lev::enl-wh , -0.110666666667 , 0.0159294741956 , lev::enl-nw , -0.146 , 0.014901155809 , lev::lev , 0.0 , 0.0
990 , scm , 0.594666666667 , 0.0123600311638 , enl-wh , 0.634 , 0.0143232522688 , enl-nw , 0.645333333333 , 0.0119950607119 , lev , 0.536 , 0.0075894663844 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0393333333333 , 0.0134153035885 , scm::enl-nw , -0.0506666666667 , 0.0143129053396 , scm::lev , 0.0586666666667 , 0.0169670705038 , enl-wh::scm , 0.0393333333333 , 0.0134153035885 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0113333333333 , 0.0148732919966 , enl-wh::lev , 0.098 , 0.0153536097819 , enl-nw::scm , 0.0506666666667 , 0.0143129053396 , enl-nw::enl-wh , 0.0113333333333 , 0.0148732919966 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.109333333333 , 0.0167721108899 , lev::scm , -0.0586666666667 , 0.0169670705038 , lev::enl-wh , -0.098 , 0.0153536097819 , lev::enl-nw , -0.109333333333 , 0.0167721108899 , lev::lev , 0.0 , 0.0
1000 , scm , 0.586666666667 , 0.016101529718 , enl-wh , 0.627333333333 , 0.0143129053396 , enl-nw , 0.651333333333 , 0.0126092264867 , lev , 0.546 , 0.0101893190264 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0406666666667 , 0.0228709746509 , scm::enl-nw , -0.0646666666667 , 0.0207603610901 , scm::lev , 0.0406666666667 , 0.0169565894544 , enl-wh::scm , 0.0406666666667 , 0.0228709746509 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.024 , 0.00852708104284 , enl-wh::lev , 0.0813333333333 , 0.0179348615623 , enl-nw::scm , 0.0646666666667 , 0.0207603610901 , enl-nw::enl-wh , 0.024 , 0.00852708104284 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.105333333333 , 0.0165694945049 , lev::scm , -0.0406666666667 , 0.0169565894544 , lev::enl-wh , -0.0813333333333 , 0.0179348615623 , lev::enl-nw , -0.105333333333 , 0.0165694945049 , lev::lev , 0.0 , 0.0
1010 , scm , 0.608666666667 , 0.0152859170238 , enl-wh , 0.641333333333 , 0.0151104575022 , enl-nw , 0.666666666667 , 0.0130185053474 , lev , 0.522666666667 , 0.00503027869046 , scm::scm , 0.0 , 0.0 , scm::enl-wh , -0.0326666666667 , 0.0224195681724 , scm::enl-nw , -0.058 , 0.0212540192277 , scm::lev , 0.086 , 0.0153709683061 , enl-wh::scm , 0.0326666666667 , 0.0224195681724 , enl-wh::enl-wh , 0.0 , 0.0 , enl-wh::enl-nw , -0.0253333333333 , 0.0091343876115 , enl-wh::lev , 0.118666666667 , 0.0129569086391 , enl-nw::scm , 0.058 , 0.0212540192277 , enl-nw::enl-wh , 0.0253333333333 , 0.0091343876115 , enl-nw::enl-nw , 0.0 , 0.0 , enl-nw::lev , 0.144 , 0.0121032594324 , lev::scm , -0.086 , 0.0153709683061 , lev::enl-wh , -0.118666666667 , 0.0129569086391 , lev::enl-nw , -0.144 , 0.0121032594324 , lev::lev , 0.0 , 0.0
